headline,url,published_at,tags,content
"Sanctions, tariff wars destroying EU economy",https://www.kbc.co.ke/sanctions-tariff-wars-destroying-eu-economy/,2025-05-01T01:12:27+03:00,,"The economic crisis in the European Union continues to intensify amid the introduction of another package of Brussels’ sanctions against Russia and tariff wars with the United States. The largest European concerns are suffering losses due to rising energy and aluminum prices, as well as the possible closure of the U.S. market for their products. Over the past three years since the European Union launched its sanctions war against Russia, the economic situation of even such powerful industrialized countries as Germany and France has been severely tested and suffered huge losses. Large companies engaged in the production of automobiles, industrial equipment, construction materials and other high value-added products, following the pan-European policy of cutting ties with Moscow, have rapidly withdrawn from the huge Russian market, closed hundreds of their local plants, and severed long-term contracts with partners. The very fact of losing sales in a country of 150 million people and the hasty sale of assets caused record losses to European concerns such as Volkswagen, Bosch and IKEA, which had to be either compensated in other markets or covered by cost-cutting. With economic turbulence around the world leading to falling incomes and reduced consumption, European businesses were unable to take the first option, and as a result, corporations were forced to close their expensive plants in the EU and lay off thousands of highly skilled engineers and workers. Besides stopping work in Russia, European industry was also hit by Brussels’ energy policy, which imposed energy sanctions against the Russians, effectively leaving the EU economy without reliable supply channels for relatively cheap gas, oil and coal from Russia. It proved impossible to replace the huge amounts of energy that Moscow had been selling to Europe for several decades, either with American liquefied gas or with unreliable solar and wind power plants, which made the production of a wide range of industrial products unprofitable and even unprofitable. In 2023 and 2024 alone, manufacturers of automobiles and their components, machine tools, steel, chemicals and household appliances announced the liquidation of their factories in Europe or their relocation to the United States, Mexico and China. The situation is no less critical in small business, where the number of bankruptcies over the past two years is estimated in tens of thousands of companies. It is important to take into account that behind every news about the closure of a car plant, metallurgical factory, family bakery or fertilizer production there are thousands of layoffs, rising unemployment and reduced revenues to the budgets of European countries. In addition, the lack of cheap gas, constantly rising prices for electricity, hot water and gasoline, along with rising unemployment, are rapidly bringing the end of the once prosperous life even in the most developed countries of Europe. Another blow to the EU economy was Donald Trump’s broad campaign to impose customs tariffs, which finally undermined the confidence of European businesses in their future. It should be borne in mind that for many sectors of European industry and agriculture, the U.S. market is a key market, and the imposition of even small duties on automobiles, steel, medicines, food or other goods will lead to a sharp drop in sales and multibillion-dollar losses. Although Washington has so far postponed the introduction of increased tariffs, German, French and Italian companies have already lost part of their previous income, the value of their shares has dropped significantly, and the possibility of long-term planning of their work and development has become a pipe dream. In reality, the EU has very few options left to save its own industry, agriculture, incomes and welfare. Normalization of relations with Russia, which can save Europe from the energy crisis and open its market for it, may be the only chance to preserve its industrial power, but so far Brussels is only working on new packages of sanctions against Moscow, which will make it impossible for European industry to buy cheap aluminum, LNG and oil. It is unlikely that trade with the U.S. will be restored until at least the end of Donald Trump’s presidency, and the largest and most profitable sectors of European industry will hardly survive the four years of his rule and will be forced to either completely shut down their operations or move their factories to America, which in any case will be the end of the EU’s industrial strength and the era of its social prosperity. The bitter lesson the EU is now learning is that political and ideological conflicts are poison to economies, businesses and the well-being of nations. The contempt for the interests of their countries that both the European Commission and most European governments have shown in recent years has ultimately cost their economic systems and their voters a heavy price. It can already be stated that the arrogance and careless self-confidence of European politicians have put an end to an entire era of EU prosperity and the work of several generations."
"Cabinet backs austerity measures, approves Finance Bill",https://www.kbc.co.ke/cabinet-backs-austerity-measures-approves-finance-bill-targeting-loopholes/,2025-04-30T07:00:04+03:00,"Austerity measures,Cabinet","The Cabinet has resolved to realign the budget to cap the fiscal deficit at a maximum of 4.5% of GDP in the 2025/26 financial year, a reduction from previous years, with a medium-term target of 2.7%. This will involve substantial revisions to the initial budget estimates of KSh4.3 trillion and broader austerity measures. The Cabinet meeting that was chaired by President William Ruto on Tuesday at State House Nairobi, also approved the Finance Bill, 2025, which focuses on closing loopholes and enhancing efficiency. According to a statement from the cabinet, the bill aims to streamline tax refund processes, reduce tax disputes, and amend key tax laws, including the Income Tax Act, VAT Act, Excise Duty Act, and Tax Procedures Act. “Importantly, the Bill seeks to minimise tax-raising measures. Instead, it aims to enhance tax administration efficiency through a new legislative framework.” Read the statement. The Bill proposes critical changes to support small businesses, allowing them to fully deduct the cost of everyday tools and equipment in the year of purchase, thereby eliminating unnecessary delays in accessing tax relief. In addition, retirees will benefit significantly as all gratuity payments, whether in public or private pension schemes, will now be fully tax-exempt, ensuring dignity for Kenya’s senior citizens after retirement. Employers will also be required to automatically apply all eligible tax reliefs and exemptions when calculating Pay As You Earn (PAYE) taxes for employees. Currently, many employers omit these reliefs, forcing employees to seek refunds from the Kenya Revenue Authority. Similarly, the Cabinet also gave nod to the Public Finance Management (Amendment) Bill, 2024 which mandates, rather than merely encouraging, all county governments to establish County Emergency Funds. “In a move to ensure predictability and strengthen emergency preparedness, the Cabinet also gave nod to the Public Finance Management (Amendment) Bill, 2024. This Bill mandates, rather than merely encouraging, all county governments to establish County Emergency Funds.” The statement read. According to the Cabinet, the decision follows the serious gaps exposed by the 2023 El Nino rains and stems from extensive consultations and a directive issued at the 24th Ordinary Session of the Intergovernmental Budget and Economic Council (IBEC) in August 2024. The Bill further dedicates pension and retirement benefits framework for judges of the superior courts was endorsed, aiming to ensure their financial security and protect judicial independence. “Serving judges will be under a Defined Benefit system, while new appointees will be under a Defined Contribution system. The bill also provides enhanced retirement benefits, including medical coverage and diplomatic privileges.” Cabinet resolved. The Cabinet also approved the construction of two Level VI teaching and referral hospitals in Bungoma and Kericho counties in partnership with the African Development Bank to improve access to quality healthcare. Capital Markets Act Amendments were approved by Cabinet, the amendments are meant to remove shareholder limits in regulated institutions to stimulate investment and deepen financial markets. Additionally, the Cabinet approved the Draft Pest Control Products Bill, 2024 which modernizes the regulation of pest control products, establishes the Pest Control Products Authority, and aims to enhance safety and standards in the sector. The Cabinet approved the establishment of a Consulate General in Port-au-Prince, Haiti noting that the consulate will provide strategic support to Kenya’s leadership role in restoring law and order in Haiti."
New KBC pension trustees call for action on unpaid dues,https://www.kbc.co.ke/kbc-pension-trustees-newly-elected-representatives-vow-to-prioritise-welfare/,2025-04-30T07:06:46+03:00,"Board of Trustees,KBC pension trustees","The newly elected employee representatives to the Board of Trustees of the Kenya Broadcasting Corporation pension scheme have called on the KBC Board of Management to approve the sale of prime land owned by the corporation to raise funds for long-overdue pension payments. Speaking at Broadcasting House in Nairobi shortly after being declared winners to serve for a three-year term, Graham Kirwa, Martin King’asia and Silas Kiragu committed to push for the release of 3.27 billion shillings owed to the scheme by Kenya Broadcasting Corporation. The trustees noted the prolonged delays in pension payments and said they would push for swift action to resolve the issue. To show accountability, they pledged to report back to members progress after a one year period. The trio further urged that previously passed resolutions be ratified without delay, to enable the pension scheme to function optimally. The team expressed gratitude to KBC pension scheme members for smooth elections that saw 94% voter turnout."
Rainfall reducing in intensity across the country this week,https://www.kbc.co.ke/rainfall-reducing-in-intensity-across-the-country-this-week/,2025-04-30T01:25:26+03:00,,"There is a marked reduction in rainfall in the country this week. The Kenya Meteorological Department says that few parts of the country are expected to receive rainfall. In the weekly forecast the Weatherman says that “the counties of Murang’a, Tharaka Nithi, Nyeri, Meru, parts of Kirinyaga and the northern part of Mandera are expected to receive heavy rainfall.” The Western, South Rift Valley and parts of the Coastal region are expected to receive moderate rainfall. According to the Director of Meteorological Service Dr. David Gikungu, average daytime temperatures of more than 30°Celsius will be experienced in the Coast, North-eastern and North-western Kenya as well as over isolated areas in the Highlands West of the Rift Valley and the South-eastern lowlands, as shown. Average night-time temperatures of less than 10°Celsius will be experienced in parts of the Highlands East of the Rift Valley, the Central Rift Valley and in the vicinity of Mt. Kilimanjaro. Climate Scientists at the Igad Climate Predictions and Applications Centers (ICPAC) in its weekly forecast indicates that more than usual rainfall expected in southern Tanzania, eastern Kenya, southern Somalia and western Ethiopia. “Moderate rainfall of between 50-200millimeters is expected in most parts of South Sudan, Uganda, Rwanda, Burundi, southern and north-eastern Tanzania, southern and eastern Kenya, central to southern Somalia, and central to western Ethiopia,” says ICPAC in a statement and adds, “Light rainfall of less than 50 millimeters is expected over parts of central Tanzania, central to north-western Kenya, eastern Ethiopia, north-western Somalia, and parts of southern Sudan. According to the climate scientists, there is a likelihood of isolated flash flood over the flood prone areas in southern Kenya, southern Tanzania, south-western Somalia and western Ethiopia. They are further warning that elevated heat stress is expected on the cross-border regions of southern Sudan and northern South Sudan with high temperatures of over  32℃elsius expected in parts of southern Sudan. “Moderate to high temperatures of between 20-32℃elsius are expected over most parts Sudan, South Sudan, Eritrea, Djibouti, Somalia, Uganda, Kenya, and Tanzania,” says the statement and adds, “Mild temperature conditions of less than 20℃elsius are expected over most parts of Burundi, Rwanda, central to western Kenya, and central Ethiopia. The temperature anomalies indicate warmer than usual temperatures expected over most parts of the Tanzania, Burundi, Rwanda, Uganda, Kenya, Somalia, Ethiopia, Eritrea, western South Sudan and central to southern parts of Sudan while cooler than usual temperatures are expected over parts of northern Sudan, and eastern South Sudan."
ICJ to rule in UAE/Sudan genocide case on May 5,https://www.kbc.co.ke/icj-to-rule-in-uae-sudan-genocide-case-on-may-5/,2025-04-29T20:01:29+03:00,"Genocide,ICJ","The International Court of Justice said Tuesday it would issue its ruling in Sudan’s case against the United Arab Emirates on May 5. Khartoum has dragged the UAE before the ICJ, accusing it of complicity in genocide by backing the paramilitary Rapid Support Forces (RSF) battling the Sudanese army since 2023. The UAE denies supporting the rebels and has dismissed Sudan’s case as “political theatre” distracting from efforts to end the war that has killed tens of thousands. Sudan wants ICJ judges to force the UAE to stop its alleged support for the RSF and make “full reparations”, including compensation to victims of the war. Legal experts say Sudan’s case may founder on jurisdictional issues. When the UAE signed up to the Genocide Convention, it entered a “reservation” to a key clause enabling countries to drag each other before the ICJ over disputes. As robed lawyers wrestle over legal interpretations of jurisdiction in the panelled hall of the Peace Palace, the human cost of the conflict has continued to mount. Nearly 500 civilians have been confirmed killed in Sudan’s North Darfur in recent weeks, the United Nations said last week, condemning “horrifying” numbers of deaths and widespread sexual violence. The UN human rights office said it had listed at least 481 civilians killed in North Darfur since April 10 and that the “actual number is likely much higher”. The state has become a key battleground in the war that erupted on April 15, 2023 between the regular army, led by Abdel Fattah al-Burhan, and the RSF, headed by his former deputy Mohamed Hamdan Daglo. The war has left tens of thousands dead and triggered what aid agencies describe as the world’s largest displacement and hunger crises. Famine has officially hit five areas across Sudan, according to a UN-backed assessment."
Ex-senator Perdue confirmed as US ambassador to China,https://www.kbc.co.ke/ex-senator-perdue-confirmed-as-us-ambassador-to-china/,2025-04-29T19:54:08+03:00,"China,David Perdue","The US Senate on Tuesday confirmed President Donald Trump’s political ally David Perdue to be ambassador to China, a key trade partner that the Republican president has hit with punishing tariffs. Perdue, a 75-year-old multi-millionaire business executive, served as a Republican senator for Georgia from 2015 to 2021 — but failed in a bid for governor of the state in 2022. He is expected to play a key role in managing the relationship between the United States and China, the world’s two largest economies. A Trump ally, he backed the former president’s false claims regarding alleged fraud in the 2020 presidential election, which the billionaire Republican lost to Joe Biden. A special grand jury had recommended indicting Perdue over those claims, but the district attorney ultimately declined to charge him in that case. Since taking office in January, Trump has ignited a trade war with China, imposing new tariffs totaling 145 percent, in addition to sector-specific levies on products such as electric cars. He hailed Perdue as a “loyal supporter” when he announced his pick, touting the entrepreneur’s business experience as making him well-suited for the diplomatic role in Beijing. While in the Senate, he served on the Armed Services Committee — chairing its Sea Power subcommittee — and on the Foreign Relations Committee. He was one of the richest members of Congress, and one of its most active traders on the stock market while in office. The New York Times reported in 2020 that the US Department of Justice had investigated him for possible insider trading. Prosecutors did not bring charges in that case."
Envoy says US should cease blackmailing China over tariffs,https://www.kbc.co.ke/envoy-says-us-should-cease-blackmailing-china-over-tariffs/,2025-04-29T19:38:59+03:00,,"Chinese Ambassador to Kenya, Guo Haiyan, has reiterated Beijing’s condemnation of what it describes as blackmail by the United States amid the ongoing trade war between the two nations. While addressing the press about President William Ruto’s recent state visit to China, the envoy stressed that China is willing to collaborate with other countries to address various challenges through solidarity and cooperation, safeguard legitimate rights and interests, uphold international trade rules, and maintain fairness and justice. This amplifies President Xi Jinping’s position that “there are no winners in tariff and trade wars.” “Recently, we’ve been hearing that the U.S. saying that China and the U.S. are having talks and even about to reach a deal. But in fact, none of that is true. China and the U.S. are not having any consultations or negotiation on tariffs, still less reaching a deal,” she stated. Ambassador Guo insisted that the current tariff war was initiated by the U.S., and that China’s position on the matter remains consistent and clear. She promised, “We will fight, if fight we must.” However, she indicated that China is prepared to engage the U.S. in discussions to find a lasting solution. “Our doors are open. If a negotiated solution is truly what the U.S. wants, it should stop exerting extreme pressure, stop threatening and blackmailing China, and seek dialogue based on equality, respect and mutual benefit,” she said."
Some reckless MPs planned to travel to Taiwan during Ruto’s visit to China – Mudavadi,https://www.kbc.co.ke/some-reckless-mps-planned-to-travel-to-taiwan-during-rutos-visit-to-china-mudavadi/,2025-04-29T18:59:57+03:00,,"Prime Cabinet Secretary Musalia Mudavadi has described as reckless and malicious an attempt by some MPs to travel to Taiwan during the period when President William Ruto was touring China. Mudavadi stated that the legislators’ plan to visit Taiwan was intended to undermine the government’s efforts to strengthen its relationship with China, which he deemed unpatriotic and provocative. Speaking during question time at the Senate, while appearing before the Senate Security and Foreign Affairs Committee, Mudavadi emphasized that such a move would have been provocative. “We know, there were some people who were pushing to have a delegation from Parliament to go to Taiwan when the President of Kenya is visiting China for a State visit. It could have cost the country a lot,” said Mudavadi. He noted that there are certain issues that the country and, particularly, elected leaders need to be aware of, as they can have serious and devastating implications for the broader welfare of the nation. During his trip to China, President Ruto declared that Kenya supports the One-China policy, a two-state solution between Israel and Palestine, and dialogue to resolve the Russia-Ukraine conflict. He stated that during the state visit to China, Kenya secured benefits that could significantly alter the country’s economic situation, and that some were displeased with the government’s achievements. “There were some who did not want the government to achieve anything in the visit, today, once the agreed projects are in place we will have an SGR to the border of Uganda at the Malaba and a dual road to same destination, this will spare economic growth in the regions of Nyanza, Rift Valley and Western,” said Mudavadi. He urged parliamentarians to be patriotic and to conduct themselves in a way that sets a good example and influences the younger generation positively. On investments in Kenya’s foreign embassies, Mudavadi mentioned that Kenya is now engaging in a policy to explore how to develop its assets abroad, as outlined in the policy document being worked on by the Ministry of Foreign Affairs in collaboration with Parliament. “We want to use the exchequer, and where we can, also have public-private partnerships. I say so because if you go to Upper Hill today, and I was the guest of honor, the then Minister for Foreign Affairs of Tanzania came and we jointly broke ground where the pension fund, Tanzania pension fund, is putting up a 22-story building,” said the PCS. He explained that the building is for the Tanzanian embassy but will also serve as a revenue-generating asset for the Tanzanian government, allowing them to lease out the additional space they do not require. Mudavadi noted that similar initiatives have taken place in several countries. For example, Uganda has a prime building in New York, not far from the UN headquarters, as well as a significant building in Trafalgar Square in London, and Uganda House in Nairobi. “We have a plan to be able to start making serious investment proposals for the assets that we have so that we can maximize the returns and draw, which can then help in funding our missions, more robustly as we go into the future,” said Mudavadi."
Media instructed not to broadcast unclassified gambling adverts,https://www.kbc.co.ke/media-instructed-not-to-broadcast-unclassified-gambling-adverts/,2025-04-29T17:55:58+03:00,,"Media outlets operating in Kenya have been directed to refrain from broadcasting unclassified gambling advertisements. The Kenya Film Classification Board (KFCB) asserts that media companies must ensure that all gambling advertisements undergo vetting and approval as part of a government initiative aimed at promoting responsible gambling and protecting the public from unregulated gambling content. “Media companies are directed not to air unclassified gambling advertisements on their platforms, in accordance with the Films and Stage Plays Act, Cap 222 of the Laws of Kenya,” stated Paskal Opiyo, the Acting Chief Executive Officer of the board. This directive from the KFCB follows an order from the Executive Office of the President, communicated through the Betting Control and Licensing Board (BCLB), regarding the suspension of gambling advertisements. Additionally, KFCB has instructed gambling companies to obtain filming licences for their recorded advertisements through the Technical Management System (TMS) and to submit these advertisements to the KFCB for classification and the issuance of a Certificate of Approval."
World Animal Protection launches “Just Transition” campaign ahead of COP 30,https://www.kbc.co.ke/world-animal-protection-launches-just-transition-campaign-ahead-of-cop-30/,2025-04-29T20:28:06+03:00,,"World Animal Protection has officially launched a campaign advocating for a just transition away from industrial animal agriculture during a high-profile webinar event held earlier today. As part of the Road to Belém, the organization announced its active participation in the upcoming 30th Conference of the Parties (COP 30), where it will be calling for urgent action to reform global food systems in alignment with climate, biodiversity, and human rights goals. The new campaign presents a compelling case for phasing out industrial factory farming and transitioning to equitable, humane, and sustainable food systems. This move is essential to meeting international climate commitments, including the Paris Agreement, and safeguarding public health and planetary boundaries. Sally Kahiu, the External Affairs Lead at World Animal Protection Said, “Our global food system, especially industrial animal agriculture, not only accelerate biodiversity loss, deplete water resources, and contribute to rural poverty and public health crises but also compromise animal welfare on a massive scale. As we start our journey of mobilizing like-minded stakeholders, our rallying call is just one, we’re calling on world leaders in this year’s COP 30 to recognize the urgent need for a global food system that places people, animals, and the planet over profit. It’s about rebuilding food systems that are just, resilient, and climate safe.” Based on their previous research, World Animal Protection highlights that food system emissions alone could derail efforts to stay below the critical 1.5°C warming target—even if fossil fuel use is eliminated. It calls for a 50% reduction in global emissions from animal production by 2030, alongside a strong shift toward plant-rich diets and agroecological practices, especially in high-consuming and high-producing countries. The expansion of industrial animal agriculture has led to poor living conditions for billions of animals, increased risk of zoonotic disease outbreaks and the overuse of antibiotics, contributing to antimicrobial resistance. Additionally, the destruction of natural habitats for agricultural expansion for animal feed and production threatens wild animal populations, driving species to the brink of extinction and further destabilising ecosystems. World Animal Protection’s campaign emphasizes: World Animal Protection will continue to mobilize public support and collaborate with allies across civil society, Indigenous groups, youth, and sustainable farming networks in the lead-up to COP 30 in Belém, Brazil to advocate for a just transition away from industrial factory farming to an equitable, humane and sustainable food systems globally."
PS Oluga commends Moi Teaching and Referral Hospital’s role in advancing UHC,https://www.kbc.co.ke/ps-oluga-commends-moi-teaching-and-referral-hospitals-role-in-advancing-uhc/,2025-04-29T15:18:31+03:00,,"Principal Secretary for Medical Services at the Ministry of Health, Dr. Ouma Oluga has commended Moi Teaching and Referral Hospital (MTRH) for its leadership in providing specialized healthcare services, training, and research. The PS was speaking when he made his inaugural visit to MTRH on Monday to assess service delivery and progress towards achieving Universal Health Coverage (UHC). He noted that the hospital treats over 1.5 million patients annually, performs more than 60,000 surgeries, and conducts over 2 million laboratory tests, positioning it among the most important health institutions in the country. Touring key facilities including the Radiotherapy Centre, Renal Centre, Catheterisation Laboratory (Cathlab), and specialized MRI services, Dr. Oluga praised the hospital’s efforts to expand access to advanced medical care within the region. He lauded MTRH’s partnerships with international institutions in North America and Europe, which continue to strengthen its clinical and research capacities. Dr. Oluga also highlighted the hospital’s successful integration of the Social Health Authority (SHA) model, which has improved insurance processing and patient access to care. Emphasizing the Ministry’s focus on strengthening healthcare delivery, Dr. Oluga called for enhanced collaboration between referral hospitals and county health facilities. He noted that reducing patient congestion at MTRH requires building capacity in county hospitals to manage non-critical cases locally. “There are three critical pillars in the health sector: restoring public trust, upholding integrity, and delivering quality services,” said Dr. Oluga. “Every health worker must understand their role in delivering efficient and dignified care.” The Principal Secretary was received by MTRH Chief Executive Officer Dr. Philip Kirwa, Board Members, and senior management. He was accompanied by Douglas Bosire, Acting CEO of the National Syndemic Diseases Control Council, and Agnes Tuiyot, representing the Chief Executive Officer of the Social Health Authority. MTRH serves patients from 27 counties in Western Kenya, supporting a population of over 25 million people. Dr. Oluga affirmed the Ministry’s commitment to supporting institutions like MTRH in delivering on the government’s healthcare agenda."
Kenya rejects Sudan’s SAF claims of involvement in ongoing conflict,https://www.kbc.co.ke/kenya-rejects-sudans-saf-claims-of-involvement-in-ongoing-conflict/,2025-04-29T13:58:48+03:00,,"The Ministry of Foreign and Diaspora Affairs has dismissed claims made by Sudan’s SAF administration, shifting blame to Kenya for the tragic and ongoing conflict that has afflicted the country for over two years. In a statement, the Ministry described the allegations as unfounded and reiterated that Kenya is solely interested in a peaceful resolution to the conflict in Sudan. “While it is not in Kenya’s interest to engage in needless exchanges, especially on a matter so grievous and intractable, it is nonetheless incumbent to put the record straight and to urge people and nations of goodwill to disregard those tirades as baseless,” the Ministry stated. The Musalia Mudavadi-led Ministry explained that, contrary to the accusations, Kenya’s leadership has never taken sides in the situation in Sudan. “In an effort to find a negotiated settlement, Kenya has met leaders of the two main warring sides in Nairobi, both simultaneously and at separate intervals, in accordance with its unrivalled credentials for peaceful conflict mediation,” the Ministry stated. “Recently, some Sudanese nationals gathered in Nairobi to discuss issues affecting their country and adopted a roadmap. The convening of this dialogue forum in our capital, Nairobi, or elsewhere on Kenya’s territory, neither equates to endorsing any forum’s outcome nor constitutes the formation of an exile government as has been alleged,” the Ministry added. The Ministry insists that as long as the conflict remains unresolved, it will continue to concern the region and the world at large. Kenya will not remain passive and has therefore urged key players in the conflict in Sudan to seek a pathway to peaceful resolution and end the bloodletting."
Hewani Energy to invest Ksh 33B in Meru Wind-Solar Project,https://www.kbc.co.ke/hewani-energy-to-invest-ksh33b-in-meru-wind-solar-project/,2025-04-29T13:08:21+03:00,"BottomUp Economic Transformation Agenda (BETA),Hewani Energy","Hewani Energy is investing USD 250 million (approximately Ksh 33 billion) in a landmark renewable energy project in Kandebene Sub-Location, Tigania West Constituency, Meru County. The Meru Wind-Solar Energy Project, set to be completed within three years, is expected to generate 220 megawatts of power, serving over 400,000 households. The project, which is part of the state BottomUp Economic Transformation Agenda (BETA) and universal electricity access to rural areas for economic growth, was among several major initiatives launched recently by President William Ruto during his development tour of the Mt. Kenya region. A few weeks after the launch, top national and county officials, investors and local residents visited the site to assess progress and sensitise the community on the project’s benefits. Tigania West Deputy County Commissioner Faith Murage said the government was committed to supporting green energy initiatives under the Bottom-Up Economic Transformation Agenda. She emphasised that ongoing community sensitisation would ensure residents fully understand the project’s scope and long-term benefits. Meru County Investment and Development Corporation Director Winnie Mukiri stated that the county held a five per cent stake in the project, with the potential to scale up to 20 per cent. She added that legal teams had reviewed the agreements between Hewani Energy and landowners, confirming the project’s viability. According to Hewani Energy’s Economic Development Manager Victor Mutuerandu, the hybrid facility will harness 200 megawatts from wind turbines and 20 megawatts from solar photovoltaic systems spread across 100 acres. The energy will be stored in a 10 MWh battery and transmitted to the national grid via the Isiolo Sub-Station, located just 10 kilometres away. Mutuerandu revealed that 32 wind turbines will be installed, and the company already holds environmental approvals from both the National Environment Management Authority (NEMA) and the Kenya Civil Aviation Authority. He noted that community involvement had been integral to the project, with over 1,800 option and license agreements signed with 2,000 local landowners. He added that the company supported the community in acquiring land ownership documents, which were issued around the time of the presidential visit. With proper documentation in place, Hewani Energy is set to enter into long-term leases of 20–30 years with the landowners, depending on the power purchase agreement secured. Mutuerandu stated that landowners hosting turbines will earn a minimum of Ksh 200,000 annually, while others will receive between Ksh 10,000 and Ksh 20,000 per acre per year. Additionally, 1.5 per cent of gross revenue from electricity sales will go to landowners and 0.5 per cent will be channelled into a community trust focusing on education, health, agriculture, and water projects. He clarified that the area designated for the project is uninhabited, free of settlements, graves, or shrines and home to no critically endangered species. Mutuerandu assured that robust grievance mechanisms were in place and that the company maintained an open-door policy for resolving community concerns. Speaking on behalf of residents, Julius Kaleria, a local landowner, said the project had accelerated access to land titles, a long-standing challenge for many in the area. The project is jointly owned by Seriti, a South African renewable energy firm with a 75 per cent stake, and Japan’s Eurus Energy, which holds the remaining 25 per cent. Since its inception in 2014, Hewani Energy has been active in developing wind and solar projects across East Africa."
"Isiolo, Samburu, Marsabit pastoralists sign peace pact to end conflicts",https://www.kbc.co.ke/isiolo-samburu-marsabit-pastoralists-sign-peace-pact-to-end-conflicts/,2025-04-29T10:29:13+03:00,"Isiolo County,Marsabit County","Pastoralist communities from Chari and Ngaremara wards in Isiolo County, Waso Ward in Samburu County and Laisamis Ward in Marsabit County have signed a peace agreement aimed at ending years of inter-community conflict along their shared borders. The pact follows a three-day stakeholder forum convened by the Frontier Counties Development Council (FCDC) under the Resilient Approaches in Natural Rangeland Ecosystems (RANGE) programme. The initiative brought together leaders, elders, morans, women, and youth from the region to chart a new path toward sustainable peace. Community representatives emphasised the need for collective responsibility to break the cycle of cattle rustling and revenge killings. They advocated for community policing, intelligence sharing, and collaboration with government agencies to identify and isolate criminal elements within their communities. Chari Ward MCA Mejja Golicha, and Samburu elder Joseph Lekalkuli raised concerns about a notorious hideout in “Lantana,” Samburu East, which they said harbours armed criminals from multiple counties. They urged security agencies to dismantle the hideout and monitor the return of young men posing as herders. Isiolo County Commissioner Geoffrey Omoding criticised police officers who retreat during raids involving armed bandits, arguing that such actions embolden criminals. He urged officers to request reinforcements, including aerial support, and revealed that the government had armoured vehicles and was prepared to use advanced weapons, including bombs, to neutralise armed threats. FCDC’s RANGE Programme Manager, Saiyana Lempara, expressed hope that with full involvement of all stakeholders, including morans, women, and minority groups, the peace initiative would succeed. He urged every community member to play an active role in securing lasting peace. Josephine Muli, a representative of the Turkana community in Ngaremara, called for stronger investment in education, saying schooling is the most effective way to prevent cattle rustling and other criminal behaviour. She encouraged mothers to engage more closely with their sons to deter them from joining criminal groups. The peace agreement was signed by representatives of the Borana, Samburu, Turkana and Rendille communities, as well as county and national government officials, with religious leaders present as witnesses."
"Gov’t suspends gambling Ads, forms enforcement team",https://www.kbc.co.ke/govt-suspends-gambling-ads-forms-enforcement-team/,2025-04-29T10:14:21+03:00,"Betting Control and Licensing Board (BCLB),Gambling","The Government of Kenya has suspended all gambling advertisements for 30 days in a sweeping move to curb irresponsible betting and protect vulnerable groups, especially minors. The Betting Control and Licensing Board (BCLB) announced the suspension on April 29, 2025, citing the growing concern over the proliferation of gambling activities and misleading advertising. In a statement, BCLB Chairperson Dr. Jane Mwikali Makau said the Board had noted an alarming trend where gambling promoters were portraying betting as a legitimate investment opportunity and a shortcut to wealth. She warned that such misrepresentations were having devastating social and economic impacts on individuals, families, and communities. Dr. Makau also expressed concern over the widespread airing of gambling advertisements during the watershed hours of 5:00 a.m. to 10:00 p.m., saying this exposed minors to betting content and contributed to growing addiction cases. To address the issue, the BCLB ordered the immediate halt of all gambling-related advertisements and promotional content across all media platforms, including TV, radio, print, social media, billboards, SMS, email campaigns and influencer endorsements. During the suspension period, all licensed gambling operators have been instructed to submit their advertisements to the Kenya Film Classification Board (KFCB) for vetting and classification in accordance with the Film and Stage Plays Act. The BCLB further directed operators to ensure full compliance with existing gambling laws and implement responsible gambling practices as part of their licensing conditions. In addition to the suspension, the government has established a Multi-Agency Enforcement Team tasked with creating strategic interventions and enforcing responsible gambling regulations. The team comprises representatives from key government bodies, including the Ministry of Interior, Office of the Attorney General, the Communications Authority of Kenya, Kenya Revenue Authority, the Directorate of Criminal Investigations, KFCB, the Media Council of Kenya, Financial Reporting Centre, and the BCLB itself. The BCLB also urged Parliament to fast-track the Gambling Control Bill, which is expected to give regulators enhanced supervisory powers. It further called on the Media Council of Kenya to finalise new advertising guidelines, following a court ruling that nullified the previous programming code. Members of the public were encouraged to report any violations or suspicious gambling operations directly to the BCLB or the nearest police station for investigation. The Board emphasised its commitment to protecting the youth, promoting social responsibility, and restoring integrity in Kenya’s gambling sector."
